Tid=meas,PowerA=calc,PowerD=calc,A_=meas,Ts=calc,W_=meas,PowerB=calc,PowerC=calc,D_=meas,S_=meas
start_tidspunkt=1586728944.278319
37.49866700172424,0,0,0,0.08694791793823242,0,0,0,0,0
37.57780814170838,0,0,0,0.07914113998413086,0,0,0,0,0
37.66279220581055,0,0,0,0.08498406410217285,0,0,0,0,0
37.7445330619812,0,0,0,0.0817408561706543,0,0,0,0,0
37.83186221122742,0,0,0,0.08732914924621582,0,0,0,0,0
37.91702914237976,0,0,0,0.08516693115234375,0,0,0,0,0
37.99684500694275,0,0,0,0.07981586456298828,0,0,0,0,0
38.07721209526062,0,0,0,0.08036708831787109,0,0,0,0,0
38.16774702072144,0,0,0,0.09053492546081543,0,0,0,0,0
38.24986004829407,0,0,0,0.08211302757263184,0,0,0,0,0
38.33372306823731,0,0,0,0.0838630199432373,0,0,0,0,0
38.41524314880371,0,0,0,0.08152008056640625,0,0,0,0,0
38.49711203575135,0,0,0,0.08186888694763184,0,0,0,0,0
38.58749723434448,0,0,0,0.09038519859313965,0,0,0,0,0
38.67371010780335,0,0,0,0.0862128734588623,0,0,0,0,0
38.75781011581421,0,0,0,0.08410000801086426,0,0,0,0,0
38.84055900573731,0,0,0,0.0827488899230957,0,0,0,0,0
38.92253708839417,0,0,0,0.08197808265686035,0,0,0,0,0
39.00906205177307,0,0,0,0.08652496337890625,0,0,0,0,0
39.09076309204102,0,0,0,0.08170104026794434,0,0,0,0,0
39.17769408226013,0,0,0,0.08693099021911621,0,0,0,0,0
39.25992417335511,0,0,0,0.0822300910949707,0,0,0,0,0
39.34334111213684,0,50,0,0.08341693878173828,0,0,0,1,0
39.43716716766358,0,50,0,0.0938260555267334,0,0,0,1,0
39.52209901809693,0,50,0,0.08493185043334961,0,0,0,1,0
39.62285017967224,0,50,0,0.1007511615753174,0,0,0,1,0
39.72708821296692,0,50,0,0.1042380332946777,0,0,0,1,0
39.82356810569764,0,50,0,0.09647989273071289,0,0,0,1,0
39.91891622543335,0,50,0,0.09534811973571777,0,0,0,1,0
40.00686717033386,0,50,0,0.0879509449005127,0,0,0,1,0
40.09126114845276,0,50,0,0.08439397811889648,0,0,0,1,0
40.19057822227478,0,50,0,0.09931707382202148,0,0,0,1,0
40.27726817131042,0,50,0,0.08668994903564453,0,0,0,1,0
40.36327505111695,0,0,0,0.08600687980651855,0,0,0,0,0
40.44250416755676,0,0,0,0.07922911643981934,0,0,0,0,0
40.52508807182313,0,0,0,0.08258390426635742,0,0,0,0,0
40.61646604537964,50,0,0,0.09137797355651855,1,0,0,0,0
40.70710706710815,50,0,0,0.09064102172851563,1,0,0,0,0
40.79185700416565,50,0,0,0.08474993705749512,1,0,0,0,0
40.88270306587219,50,0,0,0.09084606170654297,1,0,0,0,0
40.97738218307495,50,0,0,0.09467911720275879,1,0,0,0,0
41.06255912780762,50,0,0,0.08517694473266602,1,0,0,0,0
41.15683603286743,50,0,0,0.09427690505981445,1,0,0,0,0
41.24677515029908,50,0,0,0.08993911743164063,1,0,0,0,0
41.33212423324585,50,0,0,0.08534908294677734,1,0,0,0,0
41.42282700538636,50,0,0,0.09070277214050293,1,0,0,0,0
41.50937414169312,0,0,0,0.0865471363067627,0,0,0,0,0
41.59080505371094,0,0,0,0.08143091201782227,0,0,0,0,0
41.67491602897644,0,0,0,0.08411097526550293,0,0,0,0,0
41.76491212844849,0,0,0,0.0899960994720459,0,0,0,0,0
41.8508780002594,0,0,0,0.08596587181091309,0,0,0,0,0
41.93483018875122,0,50,0,0.08395218849182129,0,0,0,1,0
42.02015709877014,0,50,0,0.0853269100189209,0,0,0,1,0
42.10866403579712,0,50,0,0.08850693702697754,0,0,0,1,0
42.2096951007843,0,50,0,0.1010310649871826,0,0,0,1,0
42.30019903182984,0,50,0,0.09050393104553223,0,0,0,1,0
42.38824319839478,0,50,0,0.08804416656494141,0,0,0,1,0
42.47761511802674,0,50,0,0.08937191963195801,0,0,0,1,0
42.56526923179627,0,50,0,0.08765411376953125,0,0,0,1,0
42.65953612327576,0,50,0,0.09426689147949219,0,0,0,1,0
42.76382303237916,0,0,0,0.1042869091033936,0,0,0,0,0
42.84935212135315,0,0,0,0.08552908897399902,0,0,0,0,0
42.93117713928223,0,0,0,0.08182501792907715,0,0,0,0,0
43.01856708526612,0,0,0,0.08738994598388672,0,0,0,0,0
43.10144710540771,0,0,0,0.08288002014160156,0,0,0,0,0
43.19349002838135,50,0,0,0.09204292297363281,1,0,0,0,0
43.28109502792358,50,0,0,0.08760499954223633,1,0,0,0,0
43.36963510513306,50,0,0,0.08854007720947266,1,0,0,0,0
43.46015000343323,50,0,0,0.0905148983001709,1,0,0,0,0
43.54922223091125,50,0,0,0.08907222747802734,1,0,0,0,0
43.63322114944459,50,0,0,0.0839989185333252,1,0,0,0,0
43.72530913352967,50,0,0,0.09208798408508301,1,0,0,0,0
43.81819415092468,50,0,0,0.09288501739501953,1,0,0,0,0
43.90788817405701,50,0,0,0.08969402313232422,1,0,0,0,0
43.99051713943481,50,0,0,0.08262896537780762,1,0,0,0,0
44.08323621749878,50,0,0,0.09271907806396484,1,0,0,0,0
44.16867899894714,50,0,0,0.08544278144836426,1,0,0,0,0
44.26997423171997,50,0,0,0.1012952327728271,1,0,0,0,0
44.36096906661987,50,0,0,0.09099483489990234,1,0,0,0,0
44.44764614105225,50,0,0,0.08667707443237305,1,0,0,0,0
44.53522300720215,50,50,0,0.08757686614990234,1,0,0,1,0
44.64127421379089,0,50,0,0.1060512065887451,0,0,0,1,0
44.73339009284973,0,50,0,0.09211587905883789,0,0,0,1,0
44.82674217224122,0,50,0,0.09335207939147949,0,0,0,1,0
44.92128109931946,0,50,0,0.09453892707824707,0,0,0,1,0
45.02700710296631,0,50,0,0.1057260036468506,0,0,0,1,0
45.11347603797913,0,50,0,0.08646893501281738,0,0,0,1,0
45.20728921890259,0,50,0,0.09381318092346191,0,0,0,1,0
45.294025182724,0,50,0,0.08673596382141113,0,0,0,1,0
45.38907217979431,0,50,0,0.0950469970703125,0,0,0,1,0
45.47922515869141,0,50,0,0.09015297889709473,0,0,0,1,0
45.56378507614136,0,50,0,0.08455991744995117,0,0,0,1,0
45.66096115112305,0,50,0,0.09717607498168945,0,0,0,1,0
45.78964304924011,0,50,0,0.1286818981170654,0,0,0,1,0
45.98582005500794,0,50,0,0.1961770057678223,0,0,0,1,0
46.14770007133484,0,50,0,0.1618800163269043,0,0,0,1,0
46.24962115287781,0,50,0,0.1019210815429688,0,0,0,1,0
46.33422708511353,0,50,0,0.08460593223571777,0,0,0,1,0
46.42469501495362,0,50,0,0.09046792984008789,0,0,0,1,0
46.51317310333252,0,50,0,0.08847808837890625,0,0,0,1,0
46.6188280582428,0,50,0,0.1056549549102783,0,0,0,1,0
46.70725917816163,0,50,0,0.08843111991882324,0,0,0,1,0
46.80473518371582,0,50,0,0.09747600555419922,0,0,0,1,0
46.89303112030029,0,50,0,0.08829593658447266,0,0,0,1,0
46.98264408111572,0,50,0,0.08961296081542969,0,0,0,1,0
47.07709002494812,0,50,0,0.09444594383239746,0,0,0,1,0
47.16382503509521,0,50,0,0.08673501014709473,0,0,0,1,0
47.28344011306763,0,50,0,0.1196150779724121,0,0,0,1,0
47.39401412010193,0,50,0,0.1105740070343018,0,0,0,1,0
47.51797509193421,0,50,0,0.1239609718322754,0,0,0,1,0
47.63327622413636,0,50,0,0.1153011322021484,0,0,0,1,0
47.74900722503662,0,50,0,0.1157310009002686,0,0,0,1,0
47.87292909622193,0,50,0,0.1239218711853027,0,0,0,1,0
48.01072216033936,0,50,0,0.1377930641174316,0,0,0,1,0
48.13356614112855,0,50,0,0.1228439807891846,0,0,0,1,0
48.24003005027771,0,50,0,0.1064639091491699,0,0,0,1,0
48.33126902580261,0,50,0,0.09123897552490234,0,0,0,1,0
48.42136406898499,0,50,0,0.09009504318237305,0,0,0,1,0
48.50779104232789,0,50,0,0.08642697334289551,0,0,0,1,0
48.6078600883484,0,50,0,0.1000690460205078,0,0,0,1,0
48.7007040977478,50,0,0,0.09284400939941406,1,0,0,0,0
48.78914213180543,50,0,0,0.08843803405761719,1,0,0,0,0
48.87926816940308,50,0,0,0.09012603759765625,1,0,0,0,0
48.99267816543579,50,0,0,0.1134099960327148,1,0,0,0,0
49.10922503471375,50,0,0,0.1165468692779541,1,0,0,0,0
49.21366119384766,50,0,0,0.1044361591339111,1,0,0,0,0
49.31212711334229,50,0,0,0.09846591949462891,1,0,0,0,0
49.41010308265686,50,0,0,0.0979759693145752,1,0,0,0,0
49.50120902061463,50,0,0,0.09110593795776367,1,0,0,0,0
49.58955717086792,50,0,0,0.0883481502532959,1,0,0,0,0
49.6766381263733,50,0,0,0.08708095550537109,1,0,0,0,0
49.77000904083252,50,50,0,0.09337091445922852,1,0,0,1,0
49.87052202224731,50,50,0,0.1005129814147949,1,0,0,1,0
49.97682714462281,50,50,0,0.1063051223754883,1,0,0,1,0
50.0709080696106,50,50,0,0.09408092498779297,1,0,0,1,0
50.16202902793885,50,50,0,0.09112095832824707,1,0,0,1,0
50.26099610328675,50,50,0,0.09896707534790039,1,0,0,1,0
50.35681200027466,50,50,0,0.09581589698791504,1,0,0,1,0
50.45070719718933,50,50,0,0.09389519691467285,1,0,0,1,0
50.54355216026306,50,50,0,0.09284496307373047,1,0,0,1,0
50.64370822906494,50,50,0,0.1001560688018799,1,0,0,1,0
50.73922419548035,50,50,0,0.09551596641540527,1,0,0,1,0
50.83000016212464,50,50,0,0.09077596664428711,1,0,0,1,0
50.92485022544861,50,50,0,0.09485006332397461,1,0,50,1,1
51.03491401672364,50,50,0,0.1100637912750244,1,0,50,1,1
51.12976121902467,50,50,0,0.09484720230102539,1,0,50,1,1
51.22908306121826,50,50,0,0.09932184219360352,1,0,50,1,1
51.33095502853394,50,50,0,0.1018719673156738,1,0,50,1,1
51.43328404426575,50,50,0,0.1023290157318115,1,0,50,1,1
51.52893614768982,50,50,0,0.09565210342407227,1,0,50,1,1
51.62217116355897,50,50,0,0.09323501586914063,1,0,50,1,1
51.72126412391663,50,50,0,0.09909296035766602,1,0,50,1,1
51.82775306701661,50,50,0,0.1064889430999756,1,0,0,1,0
51.92099118232727,50,50,0,0.09323811531066895,1,0,0,1,0
52.01246500015259,50,50,0,0.09147381782531738,1,0,0,1,0
52.10221314430237,0,0,0,0.08974814414978027,0,0,0,0,0
52.18817901611328,0,0,0,0.08596587181091309,0,0,0,0,0
52.31878018379212,0,0,0,0.130601167678833,0,0,0,0,0
52.4114260673523,0,0,0,0.09264588356018066,0,0,0,0,0
52.51706910133362,0,0,0,0.1056430339813232,0,0,0,0,0
52.62469911575318,0,0,0,0.1076300144195557,0,0,0,0,0
52.73321604728699,0,0,0,0.1085169315338135,0,0,0,0,0
52.83673405647278,0,0,0,0.103518009185791,0,0,0,0,0
52.96930623054505,0,0,0,0.1325721740722656,0,0,0,0,0
53.07324719429016,0,0,0,0.1039409637451172,0,0,0,0,0
53.16510200500488,0,0,0,0.09185481071472168,0,0,0,0,0
53.25933313369752,0,0,0,0.09423112869262695,0,0,0,0,0
53.34585618972778,0,0,0,0.08652305603027344,0,0,0,0,0
53.43583607673645,0,0,0,0.08997988700866699,0,0,0,0,0
53.5200002193451,0,0,0,0.08416414260864258,0,0,0,0,0
53.60479521751405,0,0,0,0.08479499816894531,0,0,0,0,0
53.68909502029419,0,0,0,0.08429980278015137,0,0,0,0,0
53.77151823043824,0,0,0,0.08242321014404297,0,0,0,0,0
53.86129522323609,0,0,0,0.08977699279785156,0,0,0,0,0
53.94245719909669,0,0,0,0.0811619758605957,0,0,0,0,0
54.025306224823,0,0,0,0.08284902572631836,0,0,0,0,0
54.10783100128175,0,0,0,0.08252477645874023,0,0,0,0,0
54.19003105163575,0,0,0,0.08220005035400391,0,0,0,0,0
54.30656909942627,0,0,0,0.1165380477905273,0,0,0,0,0
54.40355610847473,0,0,0,0.09698700904846191,0,0,0,0,0
54.50724601745605,0,0,0,0.1036899089813232,0,0,0,0,0
54.60784220695496,0,0,0,0.1005961894989014,0,0,0,0,0
54.72146606445313,0,0,0,0.1136238574981689,0,0,0,0,0
54.84908318519593,0,0,0,0.1276171207427979,0,0,0,0,0
54.9712610244751,0,0,0,0.1221778392791748,0,0,0,0,0
55.07191705703736,0,0,0,0.1006560325622559,0,0,0,0,0
55.1536500453949,0,0,0,0.08173298835754395,0,0,0,0,0
55.2374370098114,0,0,0,0.08378696441650391,0,0,0,0,0
55.32395911216736,0,0,0,0.08652210235595703,0,0,0,0,0
55.40975117683411,0,0,0,0.08579206466674805,0,0,0,0,0
55.4987211227417,0,0,0,0.08896994590759277,0,0,0,0,0
55.57716417312623,0,0,0,0.07844305038452148,0,0,0,0,0
55.65935301780701,0,0,0,0.08218884468078613,0,0,0,0,0
55.7427282333374,0,0,0,0.08337521553039551,0,0,0,0,0
55.82905220985413,0,0,0,0.08632397651672363,0,0,0,0,0
55.91111612319946,0,0,0,0.08206391334533691,0,0,0,0,0
55.99726700782776,0,0,0,0.0861508846282959,0,0,0,0,0
56.08120107650757,0,0,0,0.08393406867980957,0,0,0,0,0
56.17122507095337,0,0,0,0.09002399444580078,0,0,0,0,0
56.27356910705567,0,0,0,0.1023440361022949,0,0,0,0,0
56.3596830368042,0,0,0,0.08611392974853516,0,0,0,0,0
56.44496107101441,0,0,0,0.08527803421020508,0,0,0,0,0
56.52922201156617,0,0,0,0.08426094055175781,0,0,0,0,0
56.61170220375062,0,0,0,0.08248019218444824,0,0,0,0,0
56.69946503639221,0,0,0,0.08776283264160156,0,0,0,0,0
56.79063415527344,0,50,0,0.09116911888122559,0,0,0,1,0
56.87784814834595,0,50,0,0.08721399307250977,0,0,0,1,0
56.96402120590211,0,50,0,0.08617305755615234,0,0,0,1,0
57.06266021728516,0,50,0,0.09863901138305664,0,0,0,1,0
57.15076422691346,0,50,0,0.0881040096282959,0,0,0,1,0
57.26382422447205,50,50,0,0.1130599975585938,1,0,0,1,0
57.38313317298889,50,50,0,0.1193089485168457,1,0,0,1,0
57.50662016868592,50,50,0,0.1234869956970215,1,0,0,1,0
57.62017703056336,50,50,0,0.1135568618774414,1,0,0,1,0
57.74224019050599,50,50,0,0.122063159942627,1,0,0,1,0
57.87973117828369,50,50,0,0.13749098777771,1,0,0,1,0
58.00856518745423,50,0,1,0.1288340091705322,1,50,0,0,0
58.10937213897706,50,0,1,0.1008069515228271,1,50,0,0,0
58.20688700675965,50,0,1,0.09751486778259277,1,50,0,0,0
58.30821013450623,50,0,1,0.101323127746582,1,50,0,0,0
58.40470218658448,50,0,1,0.09649205207824707,1,50,0,0,0
58.4979591369629,50,0,1,0.09325695037841797,1,50,0,0,0
58.58914613723755,50,0,1,0.0911870002746582,1,50,0,0,0
58.68536114692688,0,0,1,0.09621500968933105,0,50,0,0,0
58.78072214126587,0,0,1,0.09536099433898926,0,50,50,0,1
58.87363314628601,0,0,0,0.0929110050201416,0,0,50,0,1
58.96467709541321,0,0,0,0.09104394912719727,0,0,50,0,1
59.05922508239747,0,0,0,0.09454798698425293,0,0,50,0,1
59.15098404884339,0,0,0,0.09175896644592285,0,0,50,0,1
59.23940515518189,0,0,0,0.08842110633850098,0,0,50,0,1
59.32502007484437,0,50,0,0.08561491966247559,0,0,0,1,0
59.41737222671509,0,50,0,0.09235215187072754,0,0,0,1,0
59.51332211494446,50,50,0,0.09594988822937012,1,0,0,1,0
59.60353922843933,50,0,0,0.09021711349487305,1,0,0,0,0
59.71141719818116,0,0,1,0.1078779697418213,0,50,0,0,0
59.81663513183594,0,0,1,0.1052179336547852,0,50,50,0,1
59.9152660369873,0,50,0,0.09863090515136719,0,0,50,1,1
60.00943803787232,0,50,0,0.09417200088500977,0,0,0,1,0
60.10470509529114,50,0,0,0.09526705741882324,1,0,0,0,0
60.19534516334534,50,0,0,0.09064006805419922,1,0,0,0,0
60.29359507560731,0,0,1,0.09824991226196289,0,50,0,0,0
60.38788104057312,0,0,0,0.09428596496582031,0,0,50,0,1
60.4792001247406,0,50,0,0.09131908416748047,0,0,0,1,0
60.57109212875367,50,0,0,0.09189200401306152,1,0,0,0,0
60.67355513572693,0,0,1,0.1024630069732666,0,50,0,0,0
60.76396417617798,0,0,1,0.0904090404510498,0,50,0,0,0
60.8568720817566,0,0,1,0.09290790557861328,0,50,50,0,1
60.94683814048768,0,50,0,0.0899660587310791,0,0,0,1,0
61.04359817504883,50,0,0,0.09676003456115723,1,0,0,0,0
61.13096523284913,50,0,0,0.08736705780029297,1,0,0,0,0
61.22058820724487,0,0,1,0.08962297439575195,0,50,0,0,0
61.30899906158447,0,0,1,0.08841085433959961,0,50,50,0,1
61.4027271270752,0,50,0,0.09372806549072266,0,0,50,1,1
61.50316214561463,0,50,0,0.1004350185394287,0,0,0,1,0
61.59331107139588,50,0,0,0.09014892578125,1,0,0,0,0
61.67951011657715,50,0,0,0.08619904518127441,1,0,0,0,0
61.77765917778015,0,0,1,0.09814906120300293,0,50,0,0,0
61.87255811691284,0,0,0,0.09489893913269043,0,0,50,0,1
61.9610562324524,0,50,0,0.08849811553955078,0,0,0,1,0
62.05401611328125,0,50,0,0.09295988082885742,0,0,0,1,0
62.14725613594055,50,0,1,0.09324002265930176,1,50,0,0,0
62.24762701988221,0,0,1,0.1003708839416504,0,50,0,0,0
62.33946609497071,0,0,1,0.09183907508850098,0,50,50,0,1
62.43357801437378,0,50,0,0.09411191940307617,0,0,50,1,1
62.52532315254212,0,50,0,0.09174513816833496,0,0,0,1,0
62.61744904518128,50,0,0,0.09212589263916016,1,0,0,0,0
62.71679902076722,50,0,1,0.0993499755859375,1,50,0,0,0
62.80862021446229,0,0,1,0.09182119369506836,0,50,0,0,0
62.89785909652711,0,0,1,0.08923888206481934,0,50,0,0,0
63.01003503799439,0,0,1,0.1121759414672852,0,50,0,0,0
63.11750221252442,0,0,0,0.1074671745300293,0,0,50,0,1
63.2093071937561,0,0,0,0.09180498123168945,0,0,50,0,1
63.30068016052246,0,0,0,0.09137296676635742,0,0,50,0,1
63.38929510116578,0,0,0,0.08861494064331055,0,0,50,0,1
63.49101114273072,0,0,0,0.1017160415649414,0,0,50,0,1
63.57792019844055,0,0,0,0.08690905570983887,0,0,50,0,1
63.66489720344544,0,0,0,0.08697700500488281,0,0,50,0,1
63.75574111938477,0,0,0,0.09084391593933105,0,0,50,0,1
63.84937906265259,0,0,0,0.09363794326782227,0,0,50,0,1
63.93729305267335,0,0,0,0.08791399002075195,0,0,50,0,1
64.02698016166688,0,0,0,0.08968710899353027,0,0,50,0,1
64.11467313766479,0,0,0,0.0876929759979248,0,0,50,0,1
64.20672702789307,0,50,0,0.09205389022827148,0,0,0,1,0
64.30380010604859,0,50,0,0.09707307815551758,0,0,0,1,0
64.39149713516236,0,50,0,0.08769702911376953,0,0,0,1,0
64.48456001281738,0,50,0,0.0930628776550293,0,0,0,1,0
64.57361006736756,0,50,0,0.0890500545501709,0,0,0,1,0
64.66913819313049,0,50,0,0.09552812576293945,0,0,0,1,0
64.75913214683533,0,50,0,0.08999395370483398,0,0,0,1,0
64.84997320175172,0,50,0,0.09084105491638184,0,0,0,1,0
64.93863010406494,0,50,0,0.08865690231323242,0,0,0,1,0
65.02498817443848,0,50,1,0.08635807037353516,0,50,0,1,0
65.1348261833191,0,0,1,0.1098380088806152,0,50,0,0,0
65.22646117210389,0,0,1,0.09163498878479004,0,50,0,0,0
65.31954216957093,0,0,1,0.09308099746704102,0,50,0,0,0
65.41057705879211,0,0,1,0.09103488922119141,0,50,0,0,0
65.51223611831666,0,0,1,0.1016590595245361,0,50,0,0,0
65.60351014137268,0,0,1,0.09127402305603027,0,50,0,0,0
65.6889750957489,0,0,1,0.0854649543762207,0,50,0,0,0
65.77878713607788,0,0,0,0.08981204032897949,0,0,0,0,0
65.86660909652711,0,0,0,0.08782196044921875,0,0,0,0,0
65.94928312301636,0,0,0,0.08267402648925781,0,0,0,0,0
66.03385710716248,0,0,0,0.08457398414611816,0,0,0,0,0
66.11722517013551,0,0,0,0.08336806297302246,0,0,0,0,0
66.1957950592041,0,0,0,0.07856988906860352,0,0,0,0,0
66.28577709197998,0,0,0,0.08998203277587891,0,0,0,0,0
66.37100601196289,0,0,0,0.08522891998291016,0,0,0,0,0
66.47213220596313,0,0,0,0.1011261940002441,0,0,0,0,0
66.57398509979249,0,0,1,0.1018528938293457,0,50,0,0,0
66.6835470199585,0,0,1,0.1095619201660156,0,50,0,0,0
66.78956508636475,0,0,1,0.10601806640625,0,50,0,0,0
66.87962102890015,0,0,1,0.09005594253540039,0,50,0,0,0
66.96771407127381,0,0,1,0.08809304237365723,0,50,0,0,0
67.06111216545105,0,0,1,0.09339809417724609,0,50,0,0,0
67.14793109893799,0,0,1,0.08681893348693848,0,50,0,0,0
67.23934221267701,0,0,1,0.09141111373901367,0,50,0,0,0
67.32983803749085,0,0,1,0.09049582481384277,0,50,0,0,0
67.41775107383728,0,0,1,0.08791303634643555,0,50,0,0,0
67.52124309539795,0,0,1,0.1034920215606689,0,50,0,0,0
67.61088109016419,0,0,1,0.08963799476623535,0,50,0,0,0
67.69916105270386,0,0,1,0.08827996253967285,0,50,0,0,0
67.79124712944031,0,0,1,0.0920860767364502,0,50,0,0,0
67.88370418548585,0,0,1,0.09245705604553223,0,50,0,0,0
67.97189903259278,0,0,1,0.08819484710693359,0,50,0,0,0
68.06057906150818,0,50,0,0.08868002891540527,0,0,0,1,0
68.14782619476318,0,50,0,0.08724713325500488,0,0,0,1,0
68.2378261089325,0,50,0,0.08999991416931152,0,0,0,1,0
68.33686709403992,0,50,0,0.09904098510742188,0,0,0,1,0
68.42987322807312,0,50,0,0.09300613403320313,0,0,0,1,0
68.52141404151917,0,50,0,0.09154081344604492,0,0,0,1,0
68.60924410820008,0,50,0,0.0878300666809082,0,0,0,1,0
68.70328307151794,0,50,0,0.09403896331787109,0,0,0,1,0
68.79505014419556,0,50,0,0.0917670726776123,0,0,0,1,0
68.88126921653748,0,0,0,0.08621907234191895,0,0,0,0,0
68.96862006187439,50,0,0,0.08735084533691406,1,0,0,0,0
69.06273102760315,50,0,0,0.09411096572875977,1,0,0,0,0
69.14747309684754,50,0,0,0.08474206924438477,1,0,0,0,0
69.23707604408264,50,0,0,0.08960294723510742,1,0,0,0,0
69.32718300819397,50,0,0,0.09010696411132813,1,0,0,0,0
69.41384005546571,50,0,0,0.08665704727172852,1,0,0,0,0
69.51685500144959,50,0,0,0.1030149459838867,1,0,0,0,0
69.60703611373901,50,0,0,0.09018111228942871,1,0,0,0,0
69.69169020652771,50,0,0,0.08465409278869629,1,0,0,0,0
69.78121805191041,50,0,0,0.08952784538269043,1,0,0,0,0
69.87918019294739,50,0,0,0.0979621410369873,1,0,0,0,0
69.96514511108399,50,0,0,0.08596491813659668,1,0,0,0,0
70.0551130771637,50,50,0,0.08996796607971191,1,0,0,1,0
70.1534481048584,0,50,0,0.09833502769470215,0,0,0,1,0
70.24490904808045,0,50,0,0.0914609432220459,0,0,0,1,0
70.33919405937195,0,50,0,0.09428501129150391,0,0,0,1,0
70.42978215217591,0,50,0,0.09058809280395508,0,0,0,1,0
70.52341413497925,0,50,0,0.09363198280334473,0,0,0,1,0
70.61152410507202,0,50,0,0.08810997009277344,0,0,0,1,0
70.70939421653748,0,50,0,0.0978701114654541,0,0,0,1,0
70.79819011688233,0,50,0,0.08879590034484863,0,0,0,1,0
70.88762211799622,0,50,0,0.0894320011138916,0,0,0,1,0
70.97879123687744,0,50,0,0.09116911888122559,0,0,0,1,0
71.07279300689697,0,50,0,0.09400177001953125,0,0,0,1,0
71.16008400917053,0,50,0,0.08729100227355957,0,0,0,1,0
71.25083518028259,0,50,0,0.09075117111206055,0,0,0,1,0
71.33881306648255,0,50,0,0.08797788619995117,0,0,0,1,0
71.42902517318726,0,50,0,0.09021210670471191,0,0,0,1,0
71.53247809410096,0,50,0,0.1034529209136963,0,0,0,1,0
71.62277722358704,0,50,0,0.09029912948608398,0,0,0,1,0
71.70855402946472,0,50,0,0.08577680587768555,0,0,0,1,0
71.80389404296875,0,50,0,0.09534001350402832,0,0,0,1,0
71.89889407157898,0,50,0,0.09500002861022949,0,0,0,1,0
71.98968315124512,0,50,0,0.0907890796661377,0,0,0,1,0
72.07533001899719,0,50,0,0.0856468677520752,0,0,0,1,0
72.16650819778443,0,0,0,0.09117817878723145,0,0,50,0,1
72.25856018066406,0,0,0,0.09205198287963867,0,0,50,0,1
72.37112212181092,0,0,0,0.1125619411468506,0,0,50,0,1
72.47096610069275,0,0,0,0.09984397888183594,0,0,50,0,1
72.5630111694336,0,0,0,0.09204506874084473,0,0,0,0,0
72.64874005317688,0,0,0,0.08572888374328613,0,0,0,0,0
72.73509001731873,0,0,0,0.0863499641418457,0,0,0,0,0
72.81952118873597,0,0,0,0.08443117141723633,0,0,0,0,0
72.90209817886353,0,0,0,0.08257699012756348,0,0,0,0,0
72.98504114151001,0,0,0,0.08294296264648438,0,0,50,0,1
73.07933521270752,0,0,0,0.09429407119750977,0,0,50,0,1
73.16528511047363,0,0,0,0.08594989776611328,0,0,50,0,1
73.25525903701783,0,0,0,0.08997392654418945,0,0,50,0,1
73.34169912338258,0,0,0,0.08644008636474609,0,0,50,0,1
73.43285012245179,0,50,0,0.09115099906921387,0,0,50,1,1
73.53751111030579,0,50,0,0.1046609878540039,0,0,0,1,0
73.62793207168579,0,50,0,0.09042096138000488,0,0,0,1,0
73.71473217010498,0,0,1,0.08680009841918945,0,50,0,0,0
73.80722522735596,0,0,1,0.09249305725097656,0,50,0,0,0
73.90011620521546,0,0,1,0.09289097785949707,0,50,0,0,0
73.99070310592652,50,0,1,0.09058690071105957,1,50,0,0,0
74.08154702186585,50,0,0,0.09084391593933105,1,0,0,0,0
74.17149019241333,50,0,0,0.08994317054748535,1,0,0,0,0
74.26014018058777,0,50,0,0.08864998817443848,0,0,0,1,0
74.35656213760376,0,50,0,0.09642195701599121,0,0,0,1,0
74.44737815856934,0,0,0,0.09081602096557617,0,0,50,0,1
74.54005002975464,0,0,0,0.09267187118530273,0,0,50,0,1
74.63256120681763,0,0,1,0.09251117706298828,0,50,0,0,0
74.72885918617249,50,0,1,0.0962979793548584,1,50,0,0,0
74.82951617240906,50,0,0,0.1006569862365723,1,0,0,0,0
74.91791701316834,50,50,0,0.08840084075927734,1,0,0,1,0
75.01015901565552,0,50,0,0.09224200248718262,0,0,0,1,0
75.10678720474243,0,50,0,0.09662818908691406,0,0,50,1,1
75.2095332145691,0,0,1,0.1027460098266602,0,50,50,0,1
75.29718923568726,0,0,1,0.08765602111816406,0,50,0,0,0
75.38700509071351,50,0,1,0.08981585502624512,1,50,0,0,0
75.48145723342896,50,0,0,0.0944521427154541,1,0,0,0,0
75.57969212532043,0,50,0,0.09823489189147949,0,0,0,1,0
75.67896509170533,0,50,0,0.0992729663848877,0,0,0,1,0
75.78817105293274,0,0,1,0.109205961227417,0,50,0,0,0
75.88367319107056,50,0,1,0.09550213813781738,1,50,0,0,0
75.97722721099854,50,50,0,0.09355401992797852,1,0,0,1,0
76.06939315795898,0,50,0,0.09216594696044922,0,0,0,1,0
76.1570851802826,0,0,1,0.0876920223236084,0,50,0,0,0
76.24980902671814,0,0,1,0.09272384643554688,0,50,0,0,0
76.34725117683411,0,50,0,0.0974421501159668,0,0,0,1,0
76.43458414077759,0,0,1,0.08733296394348145,0,50,0,0,0
76.52385520935059,0,50,0,0.08927106857299805,0,0,0,1,0
76.62364101409913,0,0,1,0.09978580474853516,0,50,0,0,0
76.71711015701295,0,50,0,0.09346914291381836,0,0,0,1,0
76.8153100013733,0,0,1,0.09819984436035156,0,50,0,0,0
76.90690207481385,0,50,0,0.09159207344055176,0,0,0,1,0
